device_id,timestamp,cacao_type,region,altitude,temperature,humidity,precipitation,soil_moisture,soil_ph,soil_type,crop_age,crop_status,fruit_color,fruit_size,harvest_season,cultivation_method,pesticide_use,fermentation_type,light_intensity,gps_lat,gps_lng,producer_id,lot_volume_kg,sale_price_usd,lab_quality_score,certification
6,2026-03-15T17:35:55Z,Criollo,Amazonas,1020,2752,8045,10489,4680,653,volcanic,9,growing,red,medium,mid-crop,agroforestry,limited,basket,22555,-5.575675,-77.413609,PROD-011,3073,5435,73,none
8,2026-03-26T12:46:36Z,Criollo,Amazonas,1156,2382,9075,14881,6691,684,clay_loam,18,healthy,orange,medium,main,organic,none,basket,48064,-5.644585,-78.342645,PROD-011,1589,10984,78,organic
6,2026-03-25T09:09:47Z,Criollo,Cusco,822,2908,7807,14575,5644,677,clay_loam,10,fruiting,yellow,large,mid-crop,organic,controlled,heap,24003,-13.527214,-72.721542,PROD-016,923,5959,78,rainforest_alliance
2,2026-03-06T08:56:56Z,Trinitario,San Martin,845,2340,8911,11356,4529,558,volcanic,14,flowering,red,medium,mid-crop,traditional,controlled,basket,45349,-6.021796,-75.619018,PROD-020,2487,14092,72,fair_trade
4,2026-03-15T23:12:57Z,Trinitario,Junin,642,2636,7466,16455,5641,553,volcanic,13,fruiting,yellow,medium,main,organic,limited,heap,27551,-10.602659,-75.889982,PROD-009,663,4827,82,fair_trade
4,2026-03-26T07:49:35Z,Criollo,Cusco,752,2460,9282,12239,5695,558,sandy_loam,9,growing,yellow,small,main,agroforestry,controlled,basket,38202,-13.038618,-71.555025,PROD-020,2592,7235,72,none
4,2026-03-11T18:09:20Z,Criollo,San Martin,903,2430,7689,19358,5049,571,volcanic,20,healthy,purple,large,mid-crop,traditional,limited,basket,19225,-6.036462,-76.399421,PROD-015,1627,14509,90,rainforest_alliance
1,2026-03-02T14:10:05Z,Criollo,Junin,687,2349,9397,11061,6849,600,volcanic,16,healthy,red,medium,mid-crop,traditional,controlled,heap,15839,-11.427282,-75.460904,PROD-002,750,6664,81,none
4,2026-03-26T22:51:57Z,Criollo,Junin,856,2308,9483,16933,4493,659,clay_loam,20,flowering,purple,medium,mid-crop,organic,controlled,heap,37244,-11.570963,-74.802287,PROD-015,1219,14454,74,organic
1,2026-03-21T21:21:14Z,Criollo,Junin,748,2607,7996,13684,5354,662,sandy_loam,16,growing,purple,medium,main,agroforestry,none,box,7984,-10.434122,-75.982379,PROD-003,4993,5322,82,rainforest_alliance
1,2026-03-13T16:23:03Z,Criollo,Junin,997,2751,8441,11509,4484,697,clay_loam,16,flowering,yellow,medium,mid-crop,agroforestry,none,basket,31878,-10.622370,-75.476257,PROD-017,928,8380,89,fair_trade
4,2026-03-16T08:21:58Z,Trinitario,Junin,983,2293,7072,10898,7512,681,clay_loam,14,growing,yellow,small,mid-crop,agroforestry,none,basket,42489,-11.835554,-75.565328,PROD-001,4090,10461,97,fair_trade
4,2026-03-08T08:16:34Z,Criollo,Amazonas,857,2426,7563,11815,7108,621,sandy_loam,17,healthy,red,medium,main,organic,limited,heap,19404,-6.035738,-78.261743,PROD-003,3350,3133,83,organic
7,2026-03-15T15:09:31Z,Criollo,Cusco,774,2837,8756,14076,5938,550,clay_loam,14,growing,red,large,mid-crop,organic,none,box,48310,-13.005582,-71.617590,PROD-013,683,13569,65,none
7,2026-03-01T12:30:51Z,Trinitario,San Martin,1151,2847,8168,10757,5221,581,sandy_loam,18,growing,yellow,large,mid-crop,organic,limited,basket,31792,-6.386315,-75.659935,PROD-019,3519,8331,70,none
5,2026-03-26T22:17:15Z,Trinitario,San Martin,541,2998,8134,18762,4835,572,clay_loam,24,fruiting,red,small,main,agroforestry,controlled,heap,45233,-6.540875,-76.414122,PROD-002,3624,4464,73,rainforest_alliance
7,2026-03-27T10:07:02Z,Trinitario,Cusco,425,2368,8844,8904,7137,646,volcanic,8,flowering,yellow,medium,main,organic,none,box,35853,-13.712256,-71.642655,PROD-016,4814,8524,81,fair_trade
5,2026-03-22T15:41:09Z,Criollo,Cusco,468,2542,7000,10268,7747,653,clay_loam,13,healthy,orange,large,main,agroforestry,none,basket,15686,-14.175481,-72.439505,PROD-017,4823,5954,77,organic
2,2026-03-20T20:29:11Z,Criollo,Amazonas,1174,2766,7630,19313,7717,631,clay_loam,20,healthy,yellow,small,main,agroforestry,none,box,14621,-6.753320,-78.224008,PROD-017,1393,10888,83,fair_trade
4,2026-03-12T19:59:10Z,Criollo,Amazonas,809,2462,9042,11757,4656,604,clay_loam,24,growing,yellow,small,main,traditional,controlled,heap,40257,-6.761613,-77.690520,PROD-010,4780,12063,94,fair_trade
6,2026-03-16T01:13:04Z,Criollo,Junin,734,2684,8334,14139,5409,588,sandy_loam,14,fruiting,purple,large,mid-crop,agroforestry,controlled,basket,7995,-10.771924,-75.875913,PROD-017,4006,12272,68,none
6,2026-03-12T11:36:01Z,Trinitario,San Martin,666,2660,7367,18479,6267,674,clay_loam,13,fruiting,yellow,large,main,organic,controlled,box,44073,-5.923228,-76.014031,PROD-011,948,5826,93,organic
8,2026-03-26T18:58:36Z,Trinitario,San Martin,751,2247,7192,12720,4291,579,sandy_loam,15,flowering,orange,large,main,organic,none,box,38741,-6.854837,-76.879309,PROD-008,4130,2597,65,organic
1,2026-03-23T09:44:25Z,Trinitario,Cusco,705,2841,9403,15997,5421,613,sandy_loam,16,fruiting,red,large,main,agroforestry,none,heap,37784,-14.178110,-72.467848,PROD-020,1752,9878,64,fair_trade
4,2026-03-06T19:12:45Z,Forastero,Amazonas,635,2382,9352,18639,7522,620,sandy_loam,6,flowering,purple,large,mid-crop,organic,none,basket,37964,-5.912348,-77.692578,PROD-005,1057,7805,75,none
4,2026-03-06T11:20:25Z,Criollo,Amazonas,677,2448,7265,16422,4945,652,volcanic,8,growing,red,medium,mid-crop,organic,none,heap,16037,-6.611592,-77.297391,PROD-009,347,10568,82,none
8,2026-03-20T18:27:46Z,Criollo,Junin,932,2394,7387,10802,5003,582,volcanic,6,fruiting,purple,medium,main,agroforestry,none,heap,21320,-11.068742,-74.835462,PROD-007,1174,10795,62,none
3,2026-03-12T23:30:11Z,Criollo,Amazonas,473,2789,8097,11857,7285,693,sandy_loam,11,growing,purple,small,mid-crop,organic,controlled,heap,25060,-6.170334,-77.695785,PROD-017,4030,9247,96,rainforest_alliance
3,2026-03-19T06:37:33Z,Criollo,Amazonas,881,2778,7892,8766,7758,616,clay_loam,19,growing,purple,small,main,agroforestry,limited,heap,46295,-6.466052,-77.736391,PROD-017,1462,6127,68,fair_trade
5,2026-03-06T23:22:04Z,Trinitario,Amazonas,770,2814,8802,17337,5460,550,volcanic,11,flowering,orange,medium,main,agroforestry,controlled,box,14982,-6.698973,-77.131486,PROD-013,3925,10999,72,none
1,2026-03-15T18:21:08Z,Criollo,San Martin,451,2673,7015,8993,7912,561,sandy_loam,25,fruiting,purple,large,main,organic,controlled,basket,17737,-6.246629,-76.970385,PROD-004,3190,9729,77,fair_trade
6,2026-03-17T02:50:05Z,Criollo,Junin,523,2697,7783,14979,6488,657,sandy_loam,4,flowering,red,large,mid-crop,organic,none,basket,39398,-11.090157,-75.124154,PROD-018,3224,13963,86,organic
7,2026-03-05T23:06:32Z,Trinitario,Amazonas,763,2361,8649,13927,4649,558,clay_loam,13,growing,orange,large,main,traditional,none,heap,48413,-6.485021,-78.398022,PROD-009,1648,12207,73,organic
7,2026-03-15T22:48:58Z,Criollo,San Martin,701,2359,9388,12440,6419,553,clay_loam,24,healthy,purple,small,main,organic,none,basket,21136,-6.670126,-76.332870,PROD-019,3364,13293,93,organic
3,2026-03-03T22:26:56Z,Criollo,Amazonas,1013,2984,8834,14728,6738,630,clay_loam,18,fruiting,orange,large,mid-crop,agroforestry,none,basket,10530,-6.337791,-78.412924,PROD-016,4361,6533,83,organic
4,2026-03-15T07:00:35Z,Forastero,San Martin,750,2992,7153,14534,7239,684,sandy_loam,12,flowering,red,medium,main,organic,limited,heap,35133,-6.591731,-76.002934,PROD-011,2414,10406,82,none
8,2026-03-05T10:46:55Z,Forastero,Cusco,694,2652,8430,15936,5982,677,clay_loam,8,healthy,red,large,main,agroforestry,none,heap,27061,-13.391968,-72.706341,PROD-007,1529,7361,70,organic
6,2026-03-28T01:46:39Z,Criollo,Junin,868,2314,7558,13822,7682,638,sandy_loam,20,healthy,red,medium,mid-crop,organic,none,heap,31213,-10.766480,-76.025881,PROD-016,1952,11162,66,organic
4,2026-03-28T05:39:58Z,Forastero,San Martin,768,2663,8206,14334,4530,568,clay_loam,4,fruiting,yellow,large,main,organic,none,basket,16442,-5.784683,-75.720960,PROD-016,3400,12962,70,none
5,2026-03-26T21:40:19Z,Trinitario,Cusco,493,2636,9037,17213,5578,686,sandy_loam,21,healthy,red,large,main,organic,none,heap,37695,-13.843507,-71.908904,PROD-001,4532,12758,85,fair_trade
4,2026-03-11T19:11:13Z,Trinitario,Cusco,465,2622,7832,13005,6150,587,volcanic,8,growing,orange,medium,mid-crop,organic,none,box,36839,-12.863381,-72.000225,PROD-013,4071,2566,98,organic
7,2026-03-26T14:34:29Z,Criollo,Junin,599,2666,8710,13800,7194,651,sandy_loam,16,healthy,yellow,large,main,agroforestry,none,box,18027,-10.861311,-75.858232,PROD-005,604,7233,65,fair_trade
3,2026-03-24T07:48:41Z,Criollo,Junin,947,2355,8119,14241,6698,687,clay_loam,12,healthy,orange,large,mid-crop,organic,none,heap,30969,-11.347620,-75.531747,PROD-006,3835,14682,95,fair_trade
8,2026-03-12T09:23:26Z,Criollo,Cusco,559,2311,7838,12600,4026,658,clay_loam,18,flowering,yellow,large,mid-crop,traditional,none,basket,49953,-12.829149,-72.232596,PROD-002,1720,2279,72,fair_trade
8,2026-03-18T22:41:53Z,Criollo,San Martin,629,2771,7249,15016,7346,566,sandy_loam,14,flowering,yellow,small,mid-crop,traditional,controlled,basket,15349,-7.034654,-76.331940,PROD-010,1149,14727,61,fair_trade
8,2026-03-02T18:26:16Z,Criollo,Amazonas,981,2944,8435,15515,6108,561,clay_loam,5,flowering,red,medium,mid-crop,agroforestry,controlled,basket,17619,-5.859297,-78.241269,PROD-004,4149,12152,92,rainforest_alliance
1,2026-03-08T21:29:18Z,Forastero,San Martin,562,2900,9231,10477,4940,599,volcanic,11,flowering,yellow,large,main,traditional,controlled,box,44378,-6.513155,-76.619034,PROD-020,4908,5757,65,organic
2,2026-03-24T06:00:51Z,Forastero,San Martin,1189,2777,7521,19226,7704,558,volcanic,5,growing,orange,medium,mid-crop,traditional,none,box,13283,-6.301816,-75.769354,PROD-019,1821,6095,62,rainforest_alliance
3,2026-03-10T14:05:40Z,Criollo,Cusco,1090,2343,7544,10530,4728,653,sandy_loam,13,fruiting,purple,medium,mid-crop,organic,controlled,heap,9230,-13.025928,-72.649690,PROD-010,4610,6543,60,none
2,2026-03-10T13:46:08Z,Criollo,Junin,1002,2422,8672,8876,5645,665,sandy_loam,17,flowering,purple,large,mid-crop,organic,controlled,heap,24471,-11.543342,-75.590052,PROD-001,4604,2209,66,organic
5,2026-03-28T18:35:18Z,Criollo,Amazonas,1199,2953,7992,14092,5498,563,sandy_loam,9,flowering,orange,small,main,agroforestry,limited,box,12366,-6.458774,-78.051881,PROD-014,3105,9479,85,none
4,2026-03-20T12:00:02Z,Criollo,Amazonas,1163,2684,8615,15919,5180,695,volcanic,3,growing,orange,small,mid-crop,traditional,controlled,box,28024,-5.762566,-77.493846,PROD-006,4329,5815,94,none
4,2026-03-26T21:16:40Z,Forastero,Junin,515,2389,8215,9830,7344,668,sandy_loam,23,healthy,purple,medium,mid-crop,organic,none,box,5029,-11.153233,-75.644117,PROD-020,3610,7399,86,fair_trade
1,2026-03-20T07:29:51Z,Trinitario,Amazonas,443,2412,7470,11003,7700,555,volcanic,12,fruiting,red,small,main,traditional,none,basket,10876,-6.511028,-78.136357,PROD-016,1274,3534,84,rainforest_alliance
4,2026-03-23T15:06:54Z,Trinitario,San Martin,741,2810,8732,9857,5756,681,volcanic,25,flowering,purple,medium,mid-crop,organic,none,box,33518,-5.767788,-76.678298,PROD-019,1874,3434,93,rainforest_alliance
7,2026-03-17T06:15:57Z,Criollo,Amazonas,1118,2526,9269,18430,6843,583,sandy_loam,25,fruiting,red,small,main,organic,none,heap,23995,-6.230487,-77.336565,PROD-001,4809,9117,90,none
6,2026-03-06T02:29:12Z,Criollo,San Martin,443,2234,8785,16643,5837,558,sandy_loam,16,fruiting,red,large,mid-crop,traditional,none,box,5342,-6.010945,-76.542358,PROD-005,3181,6369,78,organic
2,2026-03-01T22:31:52Z,Trinitario,Amazonas,426,2418,8857,15359,6326,680,sandy_loam,22,fruiting,purple,small,main,agroforestry,controlled,heap,25328,-6.781843,-77.407023,PROD-004,1934,3888,64,none
8,2026-03-03T06:52:19Z,Trinitario,Amazonas,1111,2256,7640,16081,6199,640,sandy_loam,10,healthy,orange,small,main,organic,limited,box,44393,-6.016244,-77.451487,PROD-002,2974,2241,62,organic
2,2026-03-24T05:26:42Z,Criollo,Junin,555,2745,8946,8786,7869,592,volcanic,5,healthy,orange,small,mid-crop,organic,none,box,26818,-10.866558,-75.085979,PROD-008,1167,11187,67,none
3,2026-03-15T20:09:53Z,Trinitario,Junin,836,2840,8872,13861,4273,628,volcanic,8,healthy,red,small,main,agroforestry,none,box,45527,-10.787660,-75.811429,PROD-017,4605,6373,88,none
7,2026-03-01T00:16:37Z,Criollo,Amazonas,559,2706,8093,8459,6610,698,sandy_loam,19,flowering,purple,medium,mid-crop,organic,controlled,box,32026,-6.615794,-77.231436,PROD-008,2256,7547,64,none
3,2026-03-01T02:36:31Z,Criollo,San Martin,673,2731,7850,18114,7275,598,volcanic,9,fruiting,purple,small,main,traditional,limited,box,10683,-7.137154,-75.911211,PROD-015,3500,5703,82,rainforest_alliance
5,2026-03-06T04:02:26Z,Criollo,Junin,1057,2589,8685,10370,7599,673,volcanic,11,fruiting,orange,medium,mid-crop,organic,limited,basket,36237,-10.742291,-75.112014,PROD-006,4282,10396,90,fair_trade
3,2026-03-22T08:49:54Z,Forastero,San Martin,514,2245,7041,8688,5523,665,clay_loam,15,flowering,yellow,small,mid-crop,organic,limited,heap,26332,-6.269608,-75.775790,PROD-016,504,4375,88,organic
5,2026-03-07T16:31:39Z,Criollo,Amazonas,931,2281,7942,13777,5248,645,volcanic,11,fruiting,yellow,medium,mid-crop,organic,limited,box,17825,-5.602544,-78.352921,PROD-016,2905,8227,74,organic
3,2026-03-15T21:09:29Z,Trinitario,Amazonas,463,2429,8335,19918,6228,554,volcanic,8,flowering,orange,small,mid-crop,traditional,controlled,heap,7468,-5.527819,-78.254624,PROD-001,567,8567,78,none
2,2026-03-25T00:40:38Z,Trinitario,Junin,653,2716,8696,9018,5187,579,clay_loam,7,growing,purple,large,mid-crop,traditional,none,basket,23368,-10.636054,-75.897319,PROD-011,3626,7867,90,rainforest_alliance
4,2026-03-05T21:45:43Z,Criollo,San Martin,781,2954,8388,13851,6693,683,volcanic,13,growing,orange,medium,main,organic,none,basket,29916,-6.362384,-77.046992,PROD-019,4543,14431,66,organic
8,2026-03-11T23:59:22Z,Trinitario,Amazonas,623,2996,7823,19853,6059,641,sandy_loam,24,healthy,red,large,main,organic,none,heap,18456,-5.591473,-77.949525,PROD-008,1437,3364,70,organic
4,2026-03-16T17:50:58Z,Forastero,Cusco,1091,2485,8657,16809,5740,617,volcanic,25,fruiting,yellow,large,mid-crop,organic,controlled,basket,12832,-13.578274,-71.872358,PROD-013,4525,4734,68,rainforest_alliance
1,2026-03-26T09:47:25Z,Trinitario,Cusco,1008,2925,8186,8486,6990,664,clay_loam,15,growing,yellow,large,mid-crop,organic,controlled,box,30871,-13.237202,-71.379337,PROD-010,4745,4457,93,rainforest_alliance
3,2026-03-07T05:23:51Z,Criollo,Amazonas,456,2247,7167,10673,5477,619,clay_loam,12,healthy,purple,large,mid-crop,traditional,none,heap,30925,-5.883490,-78.079649,PROD-006,3661,5282,60,none
7,2026-03-07T02:56:58Z,Trinitario,Cusco,566,2400,7032,16372,6301,592,sandy_loam,21,healthy,orange,large,mid-crop,organic,none,basket,33448,-13.663855,-71.859635,PROD-007,3898,11049,64,organic
3,2026-03-08T13:15:01Z,Forastero,Amazonas,893,2333,8410,13114,6087,592,volcanic,11,growing,red,small,main,agroforestry,none,heap,30538,-6.468450,-77.748219,PROD-009,4352,13516,80,fair_trade
4,2026-03-24T16:55:45Z,Trinitario,Cusco,1197,2843,8628,12098,6579,676,volcanic,10,flowering,orange,medium,main,agroforestry,none,box,14206,-13.185755,-72.299753,PROD-003,3521,6397,88,fair_trade
2,2026-03-07T14:05:34Z,Forastero,Cusco,1181,2206,7903,17829,7532,658,clay_loam,22,flowering,purple,large,main,agroforestry,limited,box,45284,-13.581259,-72.088726,PROD-012,3217,12937,86,none
4,2026-03-20T06:52:51Z,Criollo,Cusco,987,2436,7466,14225,7852,593,sandy_loam,23,fruiting,orange,large,main,organic,none,box,14669,-14.094894,-72.448619,PROD-004,1602,6717,83,none
8,2026-03-24T03:22:58Z,Criollo,Junin,1126,2932,8359,15411,7144,663,volcanic,23,flowering,purple,large,main,traditional,none,heap,37259,-11.269904,-75.591335,PROD-012,4257,11984,62,fair_trade
6,2026-03-21T13:54:21Z,Criollo,Amazonas,927,2275,9191,8049,6730,579,sandy_loam,20,flowering,yellow,medium,mid-crop,traditional,controlled,basket,34851,-6.557655,-77.255510,PROD-010,404,14082,89,organic
7,2026-03-05T04:05:54Z,Criollo,Junin,1146,2378,7714,9438,7371,684,volcanic,16,healthy,purple,medium,main,traditional,controlled,heap,36969,-10.578307,-75.778497,PROD-006,3565,2445,77,none
7,2026-03-22T00:37:40Z,Forastero,San Martin,1157,2475,8482,12832,5130,676,clay_loam,21,healthy,yellow,small,main,organic,none,box,42400,-6.838652,-76.474044,PROD-001,4756,11373,85,organic
6,2026-03-14T17:39:25Z,Criollo,Junin,948,2683,7249,15898,4675,697,sandy_loam,16,fruiting,purple,small,main,agroforestry,none,box,15777,-10.357788,-76.014025,PROD-016,1116,9484,68,none
3,2026-03-18T07:51:01Z,Trinitario,San Martin,995,2958,7245,18161,5406,602,sandy_loam,14,fruiting,red,large,mid-crop,organic,none,box,45604,-6.407864,-75.976329,PROD-013,4091,10270,79,organic
8,2026-03-23T17:32:21Z,Criollo,Junin,416,2858,9332,16328,5005,623,volcanic,10,flowering,orange,medium,mid-crop,traditional,controlled,box,47866,-11.011509,-75.852188,PROD-013,1125,5086,91,none
1,2026-03-04T04:37:20Z,Trinitario,Cusco,798,2545,7186,17129,7436,631,sandy_loam,14,fruiting,yellow,large,mid-crop,traditional,none,heap,42328,-13.662232,-71.766535,PROD-016,3652,14767,61,organic
8,2026-03-25T13:10:31Z,Trinitario,Junin,611,2672,8143,12220,5935,648,clay_loam,5,growing,red,medium,mid-crop,organic,limited,heap,39315,-11.537333,-74.993489,PROD-013,2655,12408,88,fair_trade
5,2026-03-19T19:01:49Z,Forastero,Cusco,412,2214,8607,16099,7271,586,sandy_loam,8,flowering,yellow,small,mid-crop,organic,none,heap,19233,-13.387176,-72.516213,PROD-008,776,3286,60,fair_trade
4,2026-03-17T08:17:04Z,Forastero,Junin,524,2976,7928,10667,5360,644,volcanic,13,flowering,purple,medium,mid-crop,organic,limited,box,30141,-10.640154,-74.720851,PROD-010,3948,14150,77,rainforest_alliance
1,2026-03-27T06:06:49Z,Trinitario,San Martin,612,2384,7655,15383,7147,575,clay_loam,20,healthy,orange,large,mid-crop,traditional,limited,box,27842,-6.210772,-76.539525,PROD-008,3100,13051,94,organic
1,2026-03-14T12:31:22Z,Criollo,Junin,589,2608,8393,9253,5049,680,clay_loam,9,flowering,orange,medium,mid-crop,organic,none,box,11751,-11.697142,-75.764691,PROD-007,820,10186,71,rainforest_alliance
5,2026-03-23T12:25:18Z,Criollo,San Martin,493,2987,8237,10153,4595,671,volcanic,16,fruiting,orange,large,main,agroforestry,none,box,47513,-7.099906,-76.853889,PROD-020,3202,5874,96,fair_trade
5,2026-03-11T09:36:28Z,Criollo,San Martin,971,2712,8944,19109,5862,676,volcanic,24,growing,yellow,large,main,organic,none,heap,32189,-6.433953,-75.961213,PROD-017,968,6652,66,fair_trade
2,2026-03-18T13:37:36Z,Criollo,Junin,583,2526,8382,15659,4295,644,clay_loam,18,healthy,yellow,small,mid-crop,organic,none,basket,40408,-11.152908,-75.624706,PROD-005,1257,6221,64,rainforest_alliance
5,2026-03-05T17:47:51Z,Criollo,Amazonas,1116,2782,7201,18905,6876,625,clay_loam,8,fruiting,purple,large,main,organic,none,heap,36766,-5.614350,-77.351443,PROD-006,3586,2066,96,fair_trade
7,2026-03-09T00:55:42Z,Forastero,Amazonas,966,2959,7903,13807,6933,636,volcanic,21,growing,purple,large,mid-crop,organic,none,box,7745,-6.740280,-77.690275,PROD-006,3921,11924,98,none
5,2026-03-16T14:44:34Z,Criollo,San Martin,768,2643,7426,14706,6478,650,volcanic,6,flowering,purple,large,mid-crop,traditional,none,box,15229,-6.119333,-76.558764,PROD-007,1028,12629,86,organic
4,2026-03-15T07:21:25Z,Criollo,Cusco,955,2274,9102,8802,4807,669,volcanic,5,fruiting,red,medium,main,organic,limited,box,5982,-14.121925,-72.632033,PROD-019,4016,4018,67,fair_trade
8,2026-03-27T16:48:09Z,Trinitario,Amazonas,433,2344,9110,8016,5599,558,volcanic,16,growing,yellow,large,mid-crop,agroforestry,none,heap,24311,-6.881091,-77.628232,PROD-019,4734,2594,92,fair_trade
8,2026-03-20T07:52:21Z,Criollo,Junin,968,2805,8608,10924,4754,637,volcanic,11,fruiting,orange,large,mid-crop,agroforestry,controlled,heap,47288,-11.594594,-75.908720,PROD-010,1730,9596,72,fair_trade
2,2026-03-22T21:38:46Z,Trinitario,Amazonas,766,2840,9024,15020,7458,665,sandy_loam,25,flowering,orange,medium,main,organic,none,heap,39162,-5.736491,-78.186548,PROD-007,4927,3119,90,fair_trade
3,2026-03-17T04:07:30Z,Criollo,Cusco,828,2836,7512,13260,6908,577,clay_loam,7,fruiting,yellow,small,main,traditional,none,box,19216,-13.890499,-72.526712,PROD-020,3422,8677,82,organic
1,2026-03-24T02:09:20Z,Criollo,Cusco,589,2395,9351,10109,5368,555,sandy_loam,17,fruiting,red,large,main,organic,limited,basket,9668,-13.994203,-72.172936,PROD-014,453,10693,64,rainforest_alliance
2,2026-03-06T00:11:02Z,Trinitario,Amazonas,704,2945,9285,14661,5153,560,volcanic,17,healthy,purple,small,main,traditional,none,box,14495,-6.050894,-77.388135,PROD-014,3675,11980,94,fair_trade
8,2026-03-07T12:10:06Z,Criollo,Junin,539,2209,7240,12998,7886,673,sandy_loam,7,fruiting,red,small,main,traditional,controlled,box,14286,-10.532511,-74.644994,PROD-009,1902,10682,64,fair_trade
3,2026-03-21T02:10:54Z,Trinitario,San Martin,440,2356,8678,13578,6636,574,volcanic,7,growing,purple,small,mid-crop,traditional,none,basket,35150,-6.582826,-76.815370,PROD-004,125,8763,60,none
5,2026-03-10T00:06:29Z,Criollo,San Martin,723,2814,8170,16062,5605,635,clay_loam,21,healthy,yellow,large,mid-crop,agroforestry,none,box,36974,-6.172308,-76.460378,PROD-008,352,10999,69,fair_trade
6,2026-03-24T12:04:54Z,Criollo,Amazonas,508,2762,8224,11203,7669,619,sandy_loam,24,flowering,red,small,main,organic,none,box,12567,-6.567278,-78.134958,PROD-005,1358,13464,96,rainforest_alliance
4,2026-03-06T11:28:01Z,Trinitario,Junin,852,2257,8191,15766,6429,668,sandy_loam,5,flowering,orange,medium,mid-crop,agroforestry,none,basket,46338,-11.702462,-75.237873,PROD-011,3291,10644,95,rainforest_alliance
1,2026-03-03T15:35:11Z,Trinitario,San Martin,1013,2646,7464,13583,5511,679,sandy_loam,7,flowering,red,medium,main,agroforestry,none,box,6748,-6.252012,-75.690944,PROD-013,4770,2405,63,none
3,2026-03-03T19:28:35Z,Trinitario,San Martin,973,2227,7596,12781,4578,600,clay_loam,20,healthy,orange,medium,mid-crop,agroforestry,none,basket,34122,-6.616388,-76.919122,PROD-015,1562,3548,81,rainforest_alliance
1,2026-03-10T07:41:58Z,Criollo,Cusco,534,2977,8333,10958,6317,596,clay_loam,4,flowering,orange,large,mid-crop,organic,controlled,basket,38822,-13.195868,-72.607554,PROD-014,4355,2555,65,rainforest_alliance
5,2026-03-27T21:15:50Z,Forastero,Cusco,993,2873,8140,16892,5454,590,clay_loam,4,healthy,red,small,mid-crop,organic,none,heap,23403,-13.607374,-72.605698,PROD-018,2348,3892,77,organic
5,2026-03-17T22:50:45Z,Criollo,Cusco,797,2441,9086,17071,6872,617,sandy_loam,11,fruiting,purple,small,mid-crop,traditional,none,heap,11871,-13.222514,-72.414130,PROD-005,3980,13647,71,none
8,2026-03-14T07:13:08Z,Forastero,Junin,1133,2327,7953,11165,6755,554,clay_loam,22,healthy,red,large,mid-crop,organic,limited,box,49003,-10.724744,-75.259077,PROD-019,1345,10371,82,organic
2,2026-03-04T18:22:19Z,Forastero,San Martin,726,2278,7935,11086,4364,663,volcanic,20,fruiting,yellow,large,main,agroforestry,none,box,23767,-6.054194,-76.615762,PROD-008,4958,2819,65,fair_trade
7,2026-03-10T11:13:24Z,Criollo,Junin,489,2269,7972,10923,6814,683,volcanic,18,flowering,purple,small,mid-crop,organic,none,basket,27138,-11.776460,-75.317121,PROD-004,3980,14834,62,none
1,2026-03-06T20:05:08Z,Criollo,Amazonas,1099,2263,7705,11235,7549,669,volcanic,17,growing,yellow,large,main,organic,none,heap,35252,-5.451401,-78.402108,PROD-013,3540,6683,88,rainforest_alliance
6,2026-03-07T06:16:43Z,Trinitario,Cusco,432,2822,9227,16011,7152,617,sandy_loam,5,fruiting,yellow,medium,main,agroforestry,none,heap,40504,-13.234096,-72.178897,PROD-004,1733,3832,65,rainforest_alliance
7,2026-03-26T09:02:54Z,Trinitario,Amazonas,450,2471,7987,11072,7850,698,volcanic,24,flowering,red,medium,main,traditional,controlled,box,29515,-5.962212,-77.820788,PROD-002,4765,10591,93,none
3,2026-03-17T21:34:26Z,Criollo,Junin,447,2299,7727,8492,4613,660,volcanic,9,healthy,yellow,small,mid-crop,agroforestry,limited,box,11219,-11.081567,-75.329933,PROD-007,3794,12247,84,fair_trade
3,2026-03-15T10:12:03Z,Criollo,Junin,682,2418,9397,17338,5449,568,volcanic,25,fruiting,purple,large,main,organic,limited,box,48254,-11.780360,-75.742657,PROD-004,1913,9466,72,organic
7,2026-03-08T21:12:51Z,Trinitario,San Martin,752,2873,7035,11750,4723,669,volcanic,4,flowering,red,small,mid-crop,traditional,limited,heap,28761,-6.734682,-76.954843,PROD-010,830,12018,90,fair_trade
1,2026-03-11T08:27:02Z,Trinitario,Amazonas,673,2794,8244,13617,6414,599,sandy_loam,10,healthy,red,large,main,traditional,controlled,heap,9555,-6.036772,-78.135704,PROD-001,2916,2899,74,fair_trade
1,2026-03-19T10:30:20Z,Criollo,Cusco,857,2593,8779,19372,7817,676,sandy_loam,24,healthy,orange,medium,mid-crop,organic,limited,heap,15152,-14.115839,-72.168144,PROD-020,2337,9577,67,none
5,2026-03-17T05:08:12Z,Trinitario,Cusco,833,2598,8483,9183,4578,694,clay_loam,14,fruiting,yellow,medium,main,agroforestry,none,box,23382,-13.488448,-72.706329,PROD-018,4882,2889,89,rainforest_alliance
3,2026-03-09T22:02:17Z,Criollo,San Martin,886,2542,7868,12967,7820,627,sandy_loam,20,growing,purple,small,main,organic,controlled,basket,25876,-6.915516,-76.778381,PROD-014,2022,6542,98,fair_trade
4,2026-03-06T14:34:31Z,Forastero,San Martin,910,2551,9124,9088,4201,687,volcanic,18,growing,orange,small,mid-crop,organic,controlled,box,13776,-6.841728,-77.048560,PROD-001,405,4252,97,none
